match_id,competition,season,period,minute,is_shootout,shootout_kick_order,team,kicker,kicker_id,body_part,outcome,end_y,direction
3895086,1. Bundesliga,2023/2024,2,73,False,,Bayer Leverkusen,Victor Okoh Boniface,32289.0,Right Foot,Goal,40.7,C
3895182,1. Bundesliga,2023/2024,1,29,False,,Bayer Leverkusen,Patrik Schick,7044.0,Left Foot,Goal,37.2,R
3888787,FIFA U20 World Cup,1979,2,72,False,,Argentina U20,Hugo Alvez,397991.0,Right Foot,Goal,39.9,C
267212,La Liga,2016/2017,2,54,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.0,L
267101,La Liga,2016/2017,2,66,False,,Barcelona,Javier Alejandro Mascherano,5506.0,Right Foot,Goal,39.3,C
266440,La Liga,2016/2017,1,44,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,40.0,C
266033,La Liga,2016/2017,2,93,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,36.5,R
267432,La Liga,2016/2017,2,69,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Saved,41.3,C
267432,La Liga,2016/2017,2,74,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,43.7,L
266952,La Liga,2016/2017,2,81,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,41.1,C
267596,La Liga,2016/2017,2,89,False,,Barcelona,Lionel Andrés Messi Cuccittini,5503.0,Left Foot,Goal,36.8,R
68334,La Liga,2006/2007,1,28,False,,Barcelona,Ronaldo de Assis Moreira,25879.0,Right Foot,Saved,38.7,C
69162,La Liga,2006/2007,1,4,False,,Barcelona,Ronaldo de Assis Moreira,25879.0,Right Foot,Goal,37.5,R
68335,La Liga,2006/2007,1,12,False,,Real Madrid,Ruud van Nistelrooy,19729.0,Right Foot,Goal,42.4,L
68329,La Liga,2006/2007,1,27,False,,Barcelona,Ronaldo de Assis Moreira,25879.0,Right Foot,Goal,43.6,L
69154,La Liga,2006/2007,1,25,False,,Racing Santander,Ezequiel Marcelo Garay,6891.0,Right Foot,Saved,37.0,R
69159,La Liga,2006/2007,1,30,False,,Mallorca,Jonás Manuel Gutiérrez,25997.0,Right Foot,Saved,38.1,R
68340,La Liga,2006/2007,2,91,False,,Barcelona,Ronaldo de Assis Moreira,25879.0,Right Foot,Goal,43.6,L
69174,La Liga,2006/2007,1,39,False,,Barcelona,Ronaldo de Assis Moreira,25879.0,Right Foot,Goal,43.5,L
69174,La Liga,2006/2007,2,72,False,,RC Deportivo La Coruña,Fabián Larry Estoyanoff Poggio,25947.0,Right Foot,Saved,43.1,L
3749493,Premier League,2003/2004,1,34,False,,Arsenal,Thierry Henry,15516.0,Right Foot,Goal,38.1,R
3749296,Premier League,2003/2004,1,38,False,,Arsenal,Thierry Henry,15516.0,Right Foot,Goal,41.8,L
3749257,Premier League,2003/2004,2,46,False,,Arsenal,Thierry Henry,15516.0,Right Foot,Goal,37.4,R
3749133,Premier League,2003/2004,2,52,False,,Arsenal,Thierry Henry,15516.0,Right Foot,Goal,43.1,L
3749528,Premier League,2003/2004,2,79,False,,Arsenal,Thierry Henry,15516.0,Right Foot,Goal,39.6,C
3749552,Premier League,2003/2004,2,93,False,,Manchester United,Ruud van Nistelrooy,19729.0,Right Foot,Post,37.5,R
3749068,Premier League,2003/2004,2,93,False,,Tottenham Hotspur,Robbie Keane,11348.0,Right Foot,Goal,43.1,L
3749453,Premier League,2003/2004,1,32,False,,Arsenal,Thierry Henry,15516.0,Right Foot,Goal,40.9,C
3749153,Premier League,2003/2004,1,37,False,,Arsenal,Thierry Henry,15516.0,Right Foot,Goal,42.6,L
3749153,Premier League,2003/2004,2,85,False,,Middlesbrough,Massimo Maccarone,40252.0,Right Foot,Goal,37.3,R
3749526,Premier League,2003/2004,1,26,False,,Charlton Athletic,Paolo Di Canio,40375.0,Right Foot,Goal,39.2,C
3879551,Serie A,2015/2016,2,62,False,,Lazio,Lucas Rodrigo Biglia,5510.0,Right Foot,Goal,40.7,C
3879575,Serie A,2015/2016,1,40,False,,Hellas Verona,Giampaolo Pazzini,6686.0,Right Foot,Goal,37.8,R
3879863,Serie A,2015/2016,1,18,False,,Atalanta,Gianpaolo Bellini,386607.0,Right Foot,Goal,37.1,R
3879825,Serie A,2015/2016,1,5,False,,Lazio,Antonio Candreva,7776.0,Right Foot,Goal,43.3,L
3879628,Serie A,2015/2016,1,37,False,,AC Milan,M''Baye Babacar Niang,5661.0,Right Foot,Goal,39.1,C
3879628,Serie A,2015/2016,2,86,False,,Sampdoria,Eder Citadin Martins,7000.0,Right Foot,Goal,42.8,L
3879699,Serie A,2015/2016,1,17,False,,Napoli,Lorenzo Insigne,7037.0,Right Foot,Goal,37.0,R
3879703,Serie A,2015/2016,2,65,False,,Lazio,Antonio Candreva,7776.0,Right Foot,Goal,37.1,R
3879703,Serie A,2015/2016,2,83,False,,Chievo,Alberto Paloschi,6950.0,Right Foot,Saved,36.5,R
3879653,Serie A,2015/2016,1,2,False,,Fiorentina,Josip Iličić,7139.0,Left Foot,Goal,43.3,L
3879632,Serie A,2015/2016,2,81,False,,Atalanta,Germán Gustavo Denis,49439.0,Right Foot,Goal,41.7,L
3879566,Serie A,2015/2016,2,75,False,,Genoa,Diego Perotti,7456.0,Right Foot,Goal,42.8,L
3879585,Serie A,2015/2016,1,30,False,,AC Milan,Carlos Arturo Bacca Ahumada,5688.0,Right Foot,Goal,37.0,R
3879838,Serie A,2015/2016,1,43,False,,Lazio,Antonio Candreva,7776.0,Right Foot,Saved,38.2,R
3879839,Serie A,2015/2016,2,89,False,,Fiorentina,Nikola Kalinić,7033.0,Right Foot,Saved,42.9,L
3879833,Serie A,2015/2016,2,51,False,,Juventus,Paulo Bruno Exequiel Dybala,5743.0,Left Foot,Goal,36.8,R
3879828,Serie A,2015/2016,1,34,False,,Torino,Andrea Belotti,7471.0,Right Foot,Goal,43.2,L
3879828,Serie A,2015/2016,2,88,False,,AS Roma,Francesco Totti,15780.0,Right Foot,Goal,36.7,R
3879832,Serie A,2015/2016,1,1,False,,Palermo,Franco Damián Vázquez,6719.0,Left Foot,Goal,43.4,L
3879832,Serie A,2015/2016,1,10,False,,Atalanta,Marco Borriello,8871.0,Left Foot,Goal,37.3,R
3879792,Serie A,2015/2016,1,29,False,,Chievo,Valter Birsa,7045.0,Left Foot,Saved,38.2,R
3879794,Serie A,2015/2016,2,76,False,,Atalanta,Mauricio Ricardo Pinilla Ferreira,36770.0,Right Foot,Saved,37.0,R
3879786,Serie A,2015/2016,1,22,False,,Napoli,Gonzalo Gerardo Higuaín,5497.0,Right Foot,Goal,43.0,L
3879784,Serie A,2015/2016,1,19,False,,Genoa,Alessio Cerci,7702.0,Left Foot,Goal,40.2,C
3879784,Serie A,2015/2016,1,46,False,,Genoa,Alessio Cerci,7702.0,Left Foot,Goal,43.3,L
3879782,Serie A,2015/2016,2,89,False,,Carpi,Jonathan de Guzmán,8675.0,Right Foot,Goal,43.3,L
3879772,Serie A,2015/2016,1,21,False,,Torino,Ciro Immobile,7788.0,Right Foot,Off T,43.5,L
3879772,Serie A,2015/2016,2,77,False,,Lazio,Lucas Rodrigo Biglia,5510.0,Right Foot,Goal,36.7,R
3879754,Serie A,2015/2016,2,76,False,,Torino,Maximiliano Gastón López,8193.0,Right Foot,Saved,43.4,L
3879748,Serie A,2015/2016,1,28,False,,Hellas Verona,Luca Toni,20252.0,Right Foot,Saved,37.4,R
3879748,Serie A,2015/2016,2,70,False,,Chievo,Sergio Pellissier,8644.0,Right Foot,Goal,43.4,L
3879745,Serie A,2015/2016,1,18,False,,Torino,Ciro Immobile,7788.0,Right Foot,Goal,36.7,R
3879741,Serie A,2015/2016,1,28,False,,Chievo,Valter Birsa,7045.0,Left Foot,Goal,37.9,R
3879740,Serie A,2015/2016,2,72,False,,Frosinone,Daniel Ciofani,13613.0,Right Foot,Goal,38.0,R
3879737,Serie A,2015/2016,2,89,False,,Lazio,Antonio Candreva,7776.0,Right Foot,Goal,36.5,R
3879732,Serie A,2015/2016,2,71,False,,Chievo,Valter Birsa,7045.0,Left Foot,Goal,37.7,R
3878559,Serie A,2015/2016,1,8,False,,Atalanta,Mauricio Ricardo Pinilla Ferreira,36770.0,Right Foot,Saved,37.6,R
3879624,Serie A,2015/2016,2,69,False,,Lazio,Antonio Candreva,7776.0,Right Foot,Goal,36.9,R
3879874,Serie A,2015/2016,2,73,False,,Lazio,Miroslav Klose,19286.0,Right Foot,Goal,43.4,L
3879871,Serie A,2015/2016,1,35,False,,Carpi,Simone Verdi,7170.0,Right Foot,Goal,43.3,L
3879871,Serie A,2015/2016,2,78,False,,Udinese,Antonio Di Natale,19846.0,Right Foot,Goal,36.9,R
3879870,Serie A,2015/2016,1,14,False,,Juventus,Paulo Bruno Exequiel Dybala,5743.0,Left Foot,Goal,36.3,R
3879864,Serie A,2015/2016,1,42,False,,Hellas Verona,Luca Toni,20252.0,Right Foot,Goal,38.5,C
3879864,Serie A,2015/2016,2,93,False,,Juventus,Paulo Bruno Exequiel Dybala,5743.0,Left Foot,Goal,37.4,R
3879859,Serie A,2015/2016,1,11,False,,Carpi,Jerry Uche Mbakogu,32608.0,Right Foot,Saved,43.6,L
3879859,Serie A,2015/2016,1,40,False,,Carpi,Jerry Uche Mbakogu,32608.0,Right Foot,Saved,42.9,L
3879858,Serie A,2015/2016,1,39,False,,AC Milan,Carlos Arturo Bacca Ahumada,5688.0,Right Foot,Goal,36.9,R
3879853,Serie A,2015/2016,2,83,False,,Lazio,Antonio Candreva,7776.0,Right Foot,Goal,37.2,R
3879851,Serie A,2015/2016,2,47,False,,AC Milan,Mario Barwuah Balotelli,3371.0,Right Foot,Saved,37.6,R
3879851,Serie A,2015/2016,2,91,False,,AC Milan,Jérémy Ménez,20300.0,Right Foot,Goal,36.3,R
3879846,Serie A,2015/2016,2,71,False,,Hellas Verona,Giampaolo Pazzini,6686.0,Right Foot,Goal,43.8,L
3879835,Serie A,2015/2016,2,46,False,,Chievo,Sergio Pellissier,8644.0,Right Foot,Goal,37.8,R
3879831,Serie A,2015/2016,2,88,False,,Sassuolo,Domenico Berardi,7131.0,Left Foot,Saved,43.6,L
3879827,Serie A,2015/2016,1,34,False,,Napoli,Manolo Gabbiadini,3949.0,Left Foot,Goal,36.7,R
3879818,Serie A,2015/2016,2,92,False,,Torino,Andrea Belotti,7471.0,Right Foot,Goal,36.5,R
3879811,Serie A,2015/2016,1,46,False,,Napoli,Lorenzo Insigne,7037.0,Right Foot,Goal,36.3,R
3879805,Serie A,2015/2016,1,4,False,,AC Milan,Luiz Adriano de Souza da Silva,21272.0,Right Foot,Goal,43.6,L
3879803,Serie A,2015/2016,1,13,False,,Udinese,Bruno Miguel Borges Fernandes,5204.0,Right Foot,Goal,42.6,L
3879803,Serie A,2015/2016,1,25,False,,Udinese,Bruno Miguel Borges Fernandes,5204.0,Right Foot,Saved,38.0,R
3879801,Serie A,2015/2016,1,16,False,,Inter Milan,Mauro Emanuel Icardi Rivero,6987.0,Right Foot,Goal,43.1,L
3879801,Serie A,2015/2016,2,72,False,,Torino,Andrea Belotti,7471.0,Right Foot,Goal,37.0,R
3879790,Serie A,2015/2016,2,47,False,,Torino,Andrea Belotti,7471.0,Right Foot,Goal,37.6,R
3879767,Serie A,2015/2016,1,47,False,,Fiorentina,Josip Iličić,7139.0,Left Foot,Goal,43.5,L
3879766,Serie A,2015/2016,1,40,False,,Sassuolo,Domenico Berardi,7131.0,Left Foot,Goal,41.4,C
3879761,Serie A,2015/2016,2,74,False,,Carpi,Simone Verdi,7170.0,Right Foot,Goal,43.3,L
3879759,Serie A,2015/2016,2,83,False,,Juventus,Álvaro Borja Morata Martín,3477.0,Right Foot,Goal,43.4,L
3879753,Serie A,2015/2016,2,69,False,,Empoli,Massimo Maccarone,40252.0,Right Foot,Goal,43.2,L
3879752,Serie A,2015/2016,2,56,False,,Genoa,Alessio Cerci,7702.0,Left Foot,Goal,36.4,R
3879752,Serie A,2015/2016,2,89,False,,Udinese,Antonio Di Natale,19846.0,Right Foot,Saved,42.1,L
3879731,Serie A,2015/2016,2,68,False,,Napoli,Gonzalo Gerardo Higuaín,5497.0,Right Foot,Goal,37.3,R
3879725,Serie A,2015/2016,2,76,False,,Frosinone,Federico Dionisi,24235.0,Right Foot,Goal,43.7,L
3879721,Serie A,2015/2016,1,32,False,,AC Milan,M''Baye Babacar Niang,5661.0,Right Foot,Goal,43.6,L
3879718,Serie A,2015/2016,2,66,False,,Empoli,Riccardo Saponara,7150.0,Right Foot,Saved,39.2,C
3879717,Serie A,2015/2016,2,87,False,,Sassuolo,Domenico Berardi,7131.0,Left Foot,Post,40.9,C
3879712,Serie A,2015/2016,2,69,False,,Inter Milan,Mauro Emanuel Icardi Rivero,6987.0,Right Foot,Post,44.2,L
3879710,Serie A,2015/2016,2,86,False,,Bologna,Mattia Destro,8103.0,Right Foot,Goal,37.4,R
3879709,Serie A,2015/2016,2,73,False,,Carpi,Matteo Mancosu,15415.0,Right Foot,Goal,37.8,R
3879708,Serie A,2015/2016,1,31,False,,Atalanta,Germán Gustavo Denis,49439.0,Right Foot,Saved,42.0,L
3879694,Serie A,2015/2016,2,70,False,,Lazio,Antonio Candreva,7776.0,Right Foot,Goal,37.6,R
3879693,Serie A,2015/2016,1,25,False,,Juventus,Paulo Bruno Exequiel Dybala,5743.0,Right Foot,Goal,37.0,R
3879691,Serie A,2015/2016,2,60,False,,Hellas Verona,Giampaolo Pazzini,6686.0,Right Foot,Goal,43.0,L
3879689,Serie A,2015/2016,2,54,False,,Carpi,Jerry Uche Mbakogu,32608.0,Right Foot,Goal,37.1,R
3879687,Serie A,2015/2016,1,8,False,,Torino,Ciro Immobile,7788.0,Right Foot,Goal,37.0,R
3879686,Serie A,2015/2016,1,2,False,,Sassuolo,Diego Falcinelli,8093.0,Left Foot,Goal,37.7,R
3879681,Serie A,2015/2016,2,94,False,,Sassuolo,Domenico Berardi,7131.0,Left Foot,Goal,43.5,L
3879680,Serie A,2015/2016,1,36,False,,Bologna,Mattia Destro,8103.0,Right Foot,Saved,40.7,C
3879679,Serie A,2015/2016,1,29,False,,Napoli,Gonzalo Gerardo Higuaín,5497.0,Right Foot,Goal,38.8,C
3879669,Serie A,2015/2016,1,32,False,,Torino,Fabio Quagliarella,7011.0,Right Foot,Goal,36.6,R
3879661,Serie A,2015/2016,2,51,False,,Napoli,Marek Hamšík,7025.0,Right Foot,Goal,43.1,L
3879661,Serie A,2015/2016,2,90,False,,Napoli,Marek Hamšík,7025.0,Right Foot,Off T,37.0,R
3879659,Serie A,2015/2016,2,86,False,,Lazio,Antonio Candreva,7776.0,Right Foot,Saved,37.5,R
3879654,Serie A,2015/2016,2,67,False,,Chievo,Alberto Paloschi,6950.0,Right Foot,Saved,42.4,L
3879652,Serie A,2015/2016,2,56,False,,Hellas Verona,Luca Toni,20252.0,Right Foot,Goal,39.3,C
3879646,Serie A,2015/2016,2,61,False,,Fiorentina,Josip Iličić,7139.0,Left Foot,Goal,36.4,R
3879640,Serie A,2015/2016,2,88,False,,Chievo,Alberto Paloschi,6950.0,Right Foot,Goal,37.0,R
3879639,Serie A,2015/2016,2,93,False,,Torino,Maximiliano Gastón López,8193.0,Right Foot,Goal,36.6,R
3879629,Serie A,2015/2016,1,21,False,,Frosinone,Daniel Ciofani,13613.0,Right Foot,Goal,36.6,R
3879617,Serie A,2015/2016,2,51,False,,AS Roma,Miralem Pjanić,6947.0,Right Foot,Goal,37.3,R
3879617,Serie A,2015/2016,2,71,False,,AS Roma,Edin Džeko,6973.0,Right Foot,Goal,37.0,R
3879617,Serie A,2015/2016,2,86,False,,Bologna,Mattia Destro,8103.0,Right Foot,Goal,43.1,L
3879616,Serie A,2015/2016,1,9,False,,Fiorentina,Josip Iličić,7139.0,Left Foot,Goal,43.2,L
3879610,Serie A,2015/2016,1,9,False,,AS Roma,Edin Džeko,6973.0,Right Foot,Goal,39.3,C
3879602,Serie A,2015/2016,1,30,False,,Fiorentina,Khouma El Hadji Babacar,7125.0,Right Foot,Goal,41.5,C
3879580,Serie A,2015/2016,2,78,False,,Juventus,Paul Pogba,20004.0,Right Foot,Saved,37.8,R
3879573,Serie A,2015/2016,1,6,False,,Sassuolo,Domenico Berardi,7131.0,Left Foot,Goal,43.4,L
3879571,Serie A,2015/2016,2,62,False,,Atalanta,Luca Cigarini,8420.0,Right Foot,Goal,36.9,R
3879561,Serie A,2015/2016,1,5,False,,Fiorentina,Josip Iličić,7139.0,Left Foot,Goal,36.7,R
3879559,Serie A,2015/2016,2,51,False,,Juventus,Paulo Bruno Exequiel Dybala,5743.0,Left Foot,Goal,37.1,R
3879558,Serie A,2015/2016,2,74,False,,Torino,Maximiliano Gastón López,8193.0,Right Foot,Goal,43.1,L
3879550,Serie A,2015/2016,1,3,False,,Fiorentina,Josip Iličić,7139.0,Left Foot,Goal,43.0,L
3879547,Serie A,2015/2016,2,76,False,,Carpi,Ryder Matos Santos,7696.0,Right Foot,Saved,42.2,L
3878609,Serie A,2015/2016,2,59,False,,Juventus,Paul Pogba,20004.0,Right Foot,Goal,37.7,R
3878599,Serie A,2015/2016,1,6,False,,Sassuolo,Nicola Sansone,6859.0,Right Foot,Saved,42.7,L
3878599,Serie A,2015/2016,2,85,False,,Atalanta,Maximiliano Nicol Moralez,12759.0,Right Foot,Saved,42.4,L
3878596,Serie A,2015/2016,2,48,False,,Hellas Verona,Luca Toni,20252.0,Right Foot,Goal,38.5,C
3878594,Serie A,2015/2016,2,82,False,,Juventus,Paulo Bruno Exequiel Dybala,5743.0,Left Foot,Goal,42.9,L
3878558,Serie A,2015/2016,2,56,False,,Sampdoria,Eder Citadin Martins,7000.0,Right Foot,Goal,36.5,R
3878552,Serie A,2015/2016,2,88,False,,Inter Milan,Stevan Jovetić,3434.0,Right Foot,Goal,43.1,L
3878545,Serie A,2015/2016,1,13,False,,Sampdoria,Eder Citadin Martins,7000.0,Right Foot,Goal,41.2,C
3878545,Serie A,2015/2016,2,92,False,,Carpi,Andrea Lazzari,387475.0,Left Foot,Saved,37.9,R
3878542,Serie A,2015/2016,2,55,False,,Fiorentina,Josip Iličić,7139.0,Left Foot,Goal,43.7,L
7541,FIFA World Cup,2018,1,5,False,,Japan,Shinji Kagawa,5684.0,Right Foot,Goal,41.5,C
